timestamp,reader,antenna,epc,code,rssi_raw,keterangan
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,68,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,70,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,69,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,69,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,70,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,68,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,65,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,64,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,66,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,71,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,74,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,68,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,73,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,66,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,68,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,78,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,71,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,75,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,75,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,72,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,77,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,73,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,77,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,72,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,76,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,74,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,71,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,76,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,73,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,75,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,73,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,71,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,74,Masuk
2025-12-13 10:59:07,PT. Dua Naga Kosmetindo - Teblon (Registrasi),1,E28069150000501AD9A4A83D,E28069150000501AD9A4A83D,72,Masuk
